University_Roll_No,College_Name,Batch,Semester,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Semester_Avg,Overall_Avg
110048,College_1,1,5,87,54,54,85,82,69,71.83333333333333,71.95833333333333
110048,College_1,1,6,73,87,44,66,96,72,73.0,71.95833333333333
110048,College_1,1,7,59,41,77,48,79,84,64.66666666666667,71.95833333333333
110048,College_1,1,8,84,62,53,100,85,51,72.5,71.95833333333333
110049,College_1,1,1,91,66,46,81,85,86,75.83333333333333,64.5625
110049,College_1,1,2,86,83,89,43,62,43,67.66666666666667,64.5625
110049,College_1,1,3,60,86,63,100,51,41,66.83333333333333,64.5625
110049,College_1,1,4,50,56,61,58,87,46,59.666666666666664,64.5625
110049,College_1,1,5,72,55,65,76,50,62,63.333333333333336,64.5625
110049,College_1,1,6,63,67,57,74,64,42,61.166666666666664,64.5625
110049,College_1,1,7,53,59,49,76,83,56,62.666666666666664,64.5625
110049,College_1,1,8,72,60,56,47,63,58,59.333333333333336,64.5625
110050,College_1,1,1,81,75,80,87,55,68,74.33333333333333,71.54166666666667
110050,College_1,1,2,41,85,58,78,50,63,62.5,71.54166666666667
110050,College_1,1,3,59,41,67,56,87,44,59.0,71.54166666666667
110050,College_1,1,4,91,92,91,75,52,54,75.83333333333333,71.54166666666667
110050,College_1,1,5,59,58,58,86,67,69,66.16666666666667,71.54166666666667
110050,College_1,1,6,99,96,90,45,74,49,75.5,71.54166666666667
110050,College_1,1,7,100,40,97,73,71,92,78.83333333333333,71.54166666666667
110050,College_1,1,8,99,92,53,86,96,55,80.16666666666667,71.54166666666667
110051,College_1,1,1,70,71,68,93,85,80,77.83333333333333,70.3125
110051,College_1,1,2,71,40,89,83,53,87,70.5,70.3125
110051,College_1,1,3,61,93,98,43,99,73,77.83333333333333,70.3125
110051,College_1,1,4,56,75,88,50,44,98,68.5,70.3125
110051,College_1,1,5,96,42,40,72,83,93,71.0,70.3125
110051,College_1,1,6,86,64,74,99,47,65,72.5,70.3125
110051,College_1,1,7,42,81,51,49,81,72,62.666666666666664,70.3125
110051,College_1,1,8,43,57,40,46,91,93,61.666666666666664,70.3125
110052,College_1,1,1,43,75,79,63,81,64,67.5,67.39583333333333
110052,College_1,1,2,94,57,93,90,67,95,82.66666666666667,67.39583333333333
110052,College_1,1,3,70,44,52,59,46,88,59.833333333333336,67.39583333333333
110052,College_1,1,4,76,89,73,53,51,62,67.33333333333333,67.39583333333333
110052,College_1,1,5,43,69,41,52,72,52,54.833333333333336,67.39583333333333
110052,College_1,1,6,84,64,65,63,80,43,66.5,67.39583333333333
110052,College_1,1,7,97,80,76,71,50,40,69.0,67.39583333333333
110052,College_1,1,8,81,52,78,55,91,72,71.5,67.39583333333333
110053,College_1,1,1,69,69,61,60,87,50,66.0,68.41666666666667
110053,College_1,1,2,94,52,59,99,85,100,81.5,68.41666666666667
110053,College_1,1,3,64,93,60,64,43,100,70.66666666666667,68.41666666666667
110053,College_1,1,4,57,61,57,43,85,46,58.166666666666664,68.41666666666667
110053,College_1,1,5,54,59,98,68,78,89,74.33333333333333,68.41666666666667
110053,College_1,1,6,54,58,44,65,61,70,58.666666666666664,68.41666666666667
110053,College_1,1,7,45,68,70,67,81,99,71.66666666666667,68.41666666666667
110053,College_1,1,8,56,51,97,59,68,67,66.33333333333333,68.41666666666667
110054,College_1,1,1,92,94,73,51,68,42,70.0,70.64583333333333
110054,College_1,1,2,51,97,89,85,51,76,74.83333333333333,70.64583333333333
110054,College_1,1,3,87,53,49,89,69,61,68.0,70.64583333333333
110054,College_1,1,4,60,42,50,100,53,81,64.33333333333333,70.64583333333333
110054,College_1,1,5,71,80,51,41,70,48,60.166666666666664,70.64583333333333
110054,College_1,1,6,66,62,46,79,70,88,68.5,70.64583333333333
110054,College_1,1,7,50,81,97,93,61,96,79.66666666666667,70.64583333333333
110054,College_1,1,8,86,84,42,83,87,96,79.66666666666667,70.64583333333333
110055,College_1,1,1,46,64,90,41,81,77,66.5,70.0
110055,College_1,1,2,89,42,74,87,79,55,71.0,70.0
110055,College_1,1,3,87,46,63,73,100,53,70.33333333333333,70.0
110055,College_1,1,4,54,58,81,99,91,95,79.66666666666667,70.0
110055,College_1,1,5,49,76,74,52,62,83,66.0,70.0
110055,College_1,1,6,72,85,55,52,87,84,72.5,70.0
110055,College_1,1,7,96,95,47,59,72,80,74.83333333333333,70.0
110055,College_1,1,8,60,88,73,44,49,41,59.166666666666664,70.0
110056,College_1,1,1,79,74,77,43,46,71,65.0,73.10416666666667
110056,College_1,1,2,57,68,57,58,82,85,67.83333333333333,73.10416666666667
110056,College_1,1,3,87,42,45,87,95,92,74.66666666666667,73.10416666666667
110056,College_1,1,4,99,95,85,56,79,52,77.66666666666667,73.10416666666667
110056,College_1,1,5,87,91,100,81,52,73,80.66666666666667,73.10416666666667
110056,College_1,1,6,91,51,51,49,77,97,69.33333333333333,73.10416666666667
110056,College_1,1,7,99,66,44,71,46,58,64.0,73.10416666666667
110056,College_1,1,8,71,92,70,94,96,91,85.66666666666667,73.10416666666667
110057,College_1,1,1,91,46,65,68,60,74,67.33333333333333,72.08333333333333
110057,College_1,1,2,69,80,90,74,50,81,74.0,72.08333333333333
110057,College_1,1,3,41,48,86,90,76,68,68.16666666666667,72.08333333333333
110057,College_1,1,4,88,69,79,52,100,48,72.66666666666667,72.08333333333333
110057,College_1,1,5,40,84,79,94,56,54,67.83333333333333,72.08333333333333
110057,College_1,1,6,94,83,95,65,54,72,77.16666666666667,72.08333333333333
110057,College_1,1,7,84,52,96,87,74,95,81.33333333333333,72.08333333333333
110057,College_1,1,8,66,85,99,43,43,73,68.16666666666667,72.08333333333333
110058,College_1,1,1,63,71,41,41,99,69,64.0,73.375
110058,College_1,1,2,81,99,64,92,47,68,75.16666666666667,73.375
110058,College_1,1,3,72,91,87,88,82,99,86.5,73.375
110058,College_1,1,4,74,100,99,54,84,77,81.33333333333333,73.375
110058,College_1,1,5,62,55,96,86,86,71,76.0,73.375
110058,College_1,1,6,76,88,49,89,92,52,74.33333333333333,73.375
110058,College_1,1,7,55,60,66,42,41,53,52.833333333333336,73.375
110058,College_1,1,8,79,76,98,57,100,51,76.83333333333333,73.375
110059,College_1,1,1,54,81,88,83,70,65,73.5,70.29166666666667
110059,College_1,1,2,80,95,72,44,83,90,77.33333333333333,70.29166666666667
110059,College_1,1,3,60,83,95,87,43,81,74.83333333333333,70.29166666666667
110059,College_1,1,4,86,85,64,55,91,55,72.66666666666667,70.29166666666667
110059,College_1,1,5,95,59,63,47,72,97,72.16666666666667,70.29166666666667
110059,College_1,1,6,47,68,100,47,52,52,61.0,70.29166666666667
110059,College_1,1,7,66,96,67,50,70,63,68.66666666666667,70.29166666666667
110059,College_1,1,8,83,54,85,57,51,43,62.166666666666664,70.29166666666667
110060,College_1,1,1,59,95,83,92,51,46,71.0,71.0
110060,College_1,1,2,86,78,84,49,89,71,76.16666666666667,71.0
110060,College_1,1,3,76,56,70,62,85,46,65.83333333333333,71.0
110060,College_1,1,4,49,47,87,73,87,95,73.0,71.0
110060,College_1,1,5,93,82,94,62,97,76,84.0,71.0
110060,College_1,1,6,89,71,71,75,56,65,71.16666666666667,71.0
110060,College_1,1,7,85,59,58,71,53,41,61.166666666666664,71.0
110060,College_1,1,8,40,66,85,81,42,80,65.66666666666667,71.0
110061,College_1,1,1,72,94,57,44,79,77,70.5,69.75
110061,College_1,1,2,59,69,74,61,82,44,64.83333333333333,69.75
110061,College_1,1,3,93,57,66,41,53,93,67.16666666666667,69.75
110061,College_1,1,4,77,57,84,89,65,56,71.33333333333333,69.75
110061,College_1,1,5,88,48,64,48,76,96,70.0,69.75
110061,College_1,1,6,43,95,94,97,56,99,80.66666666666667,69.75
110061,College_1,1,7,78,48,66,58,82,63,65.83333333333333,69.75
110061,College_1,1,8,50,49,86,94,57,70,67.66666666666667,69.75
110062,College_1,1,1,42,66,67,59,74,94,67.0,65.70833333333333
110062,College_1,1,2,86,48,75,67,74,55,67.5,65.70833333333333
110062,College_1,1,3,69,53,41,59,51,99,62.0,65.70833333333333
110062,College_1,1,4,61,92,49,50,84,65,66.83333333333333,65.70833333333333
110062,College_1,1,5,72,61,75,73,43,84,68.0,65.70833333333333
110062,College_1,1,6,78,53,46,99,41,56,62.166666666666664,65.70833333333333
110062,College_1,1,7,78,79,43,76,52,96,70.66666666666667,65.70833333333333
110062,College_1,1,8,55,69,72,64,66,43,61.5,65.70833333333333
110063,College_1,1,1,52,71,85,57,45,68,63.0,66.22916666666667
110063,College_1,1,2,41,76,90,64,56,67,65.66666666666667,66.22916666666667
110063,College_1,1,3,77,71,98,99,75,43,77.16666666666667,66.22916666666667
110063,College_1,1,4,49,86,76,60,44,81,66.0,66.22916666666667
110063,College_1,1,5,82,65,82,42,62,60,65.5,66.22916666666667
110063,College_1,1,6,57,40,49,73,43,95,59.5,66.22916666666667
110063,College_1,1,7,44,42,66,72,71,45,56.666666666666664,66.22916666666667
110063,College_1,1,8,87,86,54,65,88,78,76.33333333333333,66.22916666666667
110064,College_1,1,1,73,48,51,87,58,96,68.83333333333333,66.375
110064,College_1,1,2,80,86,61,81,72,58,73.0,66.375
110064,College_1,1,3,61,53,52,74,49,95,64.0,66.375
110064,College_1,1,4,41,60,90,100,61,54,67.66666666666667,66.375
110064,College_1,1,5,41,52,47,63,45,68,52.666666666666664,66.375
110064,College_1,1,6,72,79,78,45,54,45,62.166666666666664,66.375
110064,College_1,1,7,47,69,80,40,77,81,65.66666666666667,66.375
110064,College_1,1,8,93,59,77,71,94,68,77.0,66.375
110065,College_1,1,1,71,76,100,75,88,53,77.16666666666667,70.5625
110065,College_1,1,2,100,60,58,97,93,53,76.83333333333333,70.5625
110065,College_1,1,3,90,89,53,43,83,42,66.66666666666667,70.5625
110065,College_1,1,4,40,53,94,77,74,87,70.83333333333333,70.5625
110065,College_1,1,5,92,47,60,55,60,73,64.5,70.5625
110065,College_1,1,6,42,91,56,41,90,66,64.33333333333333,70.5625
110065,College_1,1,7,57,100,92,81,93,61,80.66666666666667,70.5625
110065,College_1,1,8,57,62,72,83,45,62,63.5,70.5625
110066,College_1,1,1,97,78,70,52,72,70,73.16666666666667,72.54166666666667
110066,College_1,1,2,60,73,68,76,88,53,69.66666666666667,72.54166666666667
110066,College_1,1,3,81,45,52,42,100,76,66.0,72.54166666666667
110066,College_1,1,4,96,56,95,95,63,65,78.33333333333333,72.54166666666667
110066,College_1,1,5,91,74,100,86,97,95,90.5,72.54166666666667
110066,College_1,1,6,89,76,79,88,40,52,70.66666666666667,72.54166666666667
110066,College_1,1,7,55,69,67,58,55,91,65.83333333333333,72.54166666666667
110066,College_1,1,8,64,78,40,79,57,79,66.16666666666667,72.54166666666667
110067,College_1,1,1,83,62,99,64,55,89,75.33333333333333,69.10416666666667
110067,College_1,1,2,85,57,44,89,58,98,71.83333333333333,69.10416666666667
110067,College_1,1,3,47,43,80,66,54,62,58.666666666666664,69.10416666666667
110067,College_1,1,4,67,52,72,42,79,95,67.83333333333333,69.10416666666667
110067,College_1,1,5,48,93,78,81,98,93,81.83333333333333,69.10416666666667
110067,College_1,1,6,77,45,75,44,96,77,69.0,69.10416666666667
110067,College_1,1,7,46,43,41,56,66,81,55.5,69.10416666666667
110067,College_1,1,8,95,87,57,64,82,52,72.83333333333333,69.10416666666667
110068,College_1,1,1,87,54,50,54,70,72,64.5,64.625
110068,College_1,1,2,62,58,45,63,44,99,61.833333333333336,64.625
110068,College_1,1,3,44,49,100,79,86,47,67.5,64.625
110068,College_1,1,4,58,75,60,68,78,46,64.16666666666667,64.625
110068,College_1,1,5,82,45,48,76,73,53,62.833333333333336,64.625
110068,College_1,1,6,86,63,64,61,41,40,59.166666666666664,64.625
110068,College_1,1,7,60,84,66,94,68,64,72.66666666666667,64.625
110068,College_1,1,8,52,88,76,47,78,45,64.33333333333333,64.625
110069,College_1,1,1,70,67,52,99,83,89,76.66666666666667,70.27083333333333
110069,College_1,1,2,70,59,69,78,53,86,69.16666666666667,70.27083333333333
110069,College_1,1,3,64,99,46,95,69,85,76.33333333333333,70.27083333333333
110069,College_1,1,4,55,68,77,71,59,42,62.0,70.27083333333333
110069,College_1,1,5,56,90,58,68,40,52,60.666666666666664,70.27083333333333
110069,College_1,1,6,75,79,69,43,73,97,72.66666666666667,70.27083333333333
110069,College_1,1,7,83,80,84,100,53,69,78.16666666666667,70.27083333333333
110069,College_1,1,8,92,44,43,57,91,72,66.5,70.27083333333333
110070,College_1,1,1,89,90,68,85,41,87,76.66666666666667,73.5
110070,College_1,1,2,78,42,97,58,45,68,64.66666666666667,73.5
110070,College_1,1,3,82,72,98,85,100,98,89.16666666666667,73.5
110070,College_1,1,4,78,84,68,56,93,55,72.33333333333333,73.5
110070,College_1,1,5,80,89,48,73,87,56,72.16666666666667,73.5
110070,College_1,1,6,89,41,86,68,82,48,69.0,73.5
110070,College_1,1,7,71,76,93,46,97,41,70.66666666666667,73.5
110070,College_1,1,8,63,73,97,59,87,61,73.33333333333333,73.5
110071,College_1,1,1,79,96,85,67,51,76,75.66666666666667,69.3125
110071,College_1,1,2,92,64,85,65,48,82,72.66666666666667,69.3125
110071,College_1,1,3,92,56,86,51,81,53,69.83333333333333,69.3125
110071,College_1,1,4,73,86,46,41,89,75,68.33333333333333,69.3125
110071,College_1,1,5,46,53,77,94,66,46,63.666666666666664,69.3125
110071,College_1,1,6,73,43,86,77,45,45,61.5,69.3125
110071,College_1,1,7,60,40,93,44,84,47,61.333333333333336,69.3125
110071,College_1,1,8,95,49,92,70,85,98,81.5,69.3125
110072,College_1,1,1,96,45,86,94,93,48,77.0,70.375
110072,College_1,1,2,79,58,80,76,85,99,79.5,70.375
110072,College_1,1,3,93,46,69,73,51,41,62.166666666666664,70.375
110072,College_1,1,4,72,50,48,61,42,68,56.833333333333336,70.375
110072,College_1,1,5,72,48,76,91,52,48,64.5,70.375
110072,College_1,1,6,67,43,95,72,40,48,60.833333333333336,70.375
110072,College_1,1,7,91,78,82,100,74,82,84.5,70.375
110072,College_1,1,8,93,98,73,68,58,76,77.66666666666667,70.375
110073,College_1,1,1,81,53,76,92,61,85,74.66666666666667,69.6875
110073,College_1,1,2,59,65,47,76,90,61,66.33333333333333,69.6875
110073,College_1,1,3,61,89,59,58,72,47,64.33333333333333,69.6875
110073,College_1,1,4,96,74,49,71,77,90,76.16666666666667,69.6875
110073,College_1,1,5,58,46,80,93,98,54,71.5,69.6875
110073,College_1,1,6,47,46,55,74,62,87,61.833333333333336,69.6875
110073,College_1,1,7,91,93,66,60,55,69,72.33333333333333,69.6875
110073,College_1,1,8,59,100,88,53,55,67,70.33333333333333,69.6875
110074,College_1,1,1,64,54,97,98,85,81,79.83333333333333,76.0
110074,College_1,1,2,81,74,60,96,72,61,74.0,76.0
110074,College_1,1,3,93,85,94,94,83,47,82.66666666666667,76.0
110074,College_1,1,4,84,80,100,43,45,75,71.16666666666667,76.0
110074,College_1,1,5,67,82,70,70,73,64,71.0,76.0
110074,College_1,1,6,84,90,71,56,100,74,79.16666666666667,76.0
110074,College_1,1,7,55,97,60,100,69,78,76.5,76.0
110074,College_1,1,8,74,94,43,50,96,85,73.66666666666667,76.0
110075,College_1,1,1,87,90,90,60,55,48,71.66666666666667,74.1875
110075,College_1,1,2,75,57,55,100,74,97,76.33333333333333,74.1875
110075,College_1,1,3,87,100,86,47,80,93,82.16666666666667,74.1875
110075,College_1,1,4,90,60,88,67,42,77,70.66666666666667,74.1875
110075,College_1,1,5,51,96,91,87,62,76,77.16666666666667,74.1875
110075,College_1,1,6,72,84,54,64,85,50,68.16666666666667,74.1875
110075,College_1,1,7,52,70,81,59,71,95,71.33333333333333,74.1875
110075,College_1,1,8,59,90,47,70,91,99,76.0,74.1875
110076,College_1,1,1,95,68,78,40,74,92,74.5,72.08333333333333
110076,College_1,1,2,67,86,67,73,47,84,70.66666666666667,72.08333333333333
110076,College_1,1,3,65,95,49,85,66,94,75.66666666666667,72.08333333333333
110076,College_1,1,4,86,75,99,88,64,47,76.5,72.08333333333333
110076,College_1,1,5,100,76,66,73,66,63,74.0,72.08333333333333
110076,College_1,1,6,57,52,70,69,84,54,64.33333333333333,72.08333333333333
110076,College_1,1,7,75,56,95,54,40,66,64.33333333333333,72.08333333333333
110076,College_1,1,8,82,86,89,61,71,71,76.66666666666667,72.08333333333333
110077,College_1,1,1,55,95,91,47,79,86,75.5,67.4375
110077,College_1,1,2,71,48,97,55,82,44,66.16666666666667,67.4375
110077,College_1,1,3,89,67,54,93,96,51,75.0,67.4375
110077,College_1,1,4,85,69,53,81,51,69,68.0,67.4375
110077,College_1,1,5,52,68,54,89,66,78,67.83333333333333,67.4375
110077,College_1,1,6,88,99,57,46,48,62,66.66666666666667,67.4375
110077,College_1,1,7,51,41,74,45,41,63,52.5,67.4375
110077,College_1,1,8,56,55,61,55,94,86,67.83333333333333,67.4375
110078,College_1,1,1,40,46,77,73,58,62,59.333333333333336,65.0625
110078,College_1,1,2,58,99,76,90,43,55,70.16666666666667,65.0625
110078,College_1,1,3,53,70,53,92,53,64,64.16666666666667,65.0625
110078,College_1,1,4,52,42,73,62,90,45,60.666666666666664,65.0625
110078,College_1,1,5,50,69,48,84,73,83,67.83333333333333,65.0625
110078,College_1,1,6,44,70,68,42,97,51,62.0,65.0625
110078,College_1,1,7,72,55,79,78,68,53,67.5,65.0625
110078,College_1,1,8,91,87,61,52,75,47,68.83333333333333,65.0625
110079,College_1,1,1,94,95,95,72,43,52,75.16666666666667,71.41666666666667
110079,College_1,1,2,45,62,93,63,54,55,62.0,71.41666666666667
110079,College_1,1,3,84,48,77,62,81,91,73.83333333333333,71.41666666666667
110079,College_1,1,4,84,63,82,57,82,62,71.66666666666667,71.41666666666667
110079,College_1,1,5,59,88,97,46,48,53,65.16666666666667,71.41666666666667
110079,College_1,1,6,51,83,40,92,43,86,65.83333333333333,71.41666666666667
110079,College_1,1,7,79,81,98,96,97,53,84.0,71.41666666666667
110079,College_1,1,8,56,90,74,92,50,80,73.66666666666667,71.41666666666667
110080,College_1,1,1,51,85,43,91,51,47,61.333333333333336,70.16666666666667
110080,College_1,1,2,50,100,60,83,59,72,70.66666666666667,70.16666666666667
110080,College_1,1,3,93,60,81,91,75,55,75.83333333333333,70.16666666666667
110080,College_1,1,4,67,99,76,98,77,96,85.5,70.16666666666667
110080,College_1,1,5,91,84,96,44,61,41,69.5,70.16666666666667
110080,College_1,1,6,59,64,52,54,57,40,54.333333333333336,70.16666666666667
110080,College_1,1,7,89,52,68,88,48,62,67.83333333333333,70.16666666666667
110080,College_1,1,8,51,80,71,88,71,97,76.33333333333333,70.16666666666667
210001,College_1,2,1,56,79,41,84,46,46,58.666666666666664,68.91666666666667
210001,College_1,2,2,98,47,45,81,58,68,66.16666666666667,68.91666666666667
210001,College_1,2,3,44,88,93,46,43,89,67.16666666666667,68.91666666666667
210001,College_1,2,4,76,89,57,89,41,53,67.5,68.91666666666667
210001,College_1,2,5,52,56,51,85,79,93,69.33333333333333,68.91666666666667
210001,College_1,2,6,69,73,65,84,48,94,72.16666666666667,68.91666666666667
210001,College_1,2,7,67,43,88,51,96,91,72.66666666666667,68.91666666666667
210001,College_1,2,8,66,67,97,60,87,89,77.66666666666667,68.91666666666667
210002,College_1,2,1,65,50,91,45,98,84,72.16666666666667,71.9375
210002,College_1,2,2,65,79,69,85,93,78,78.16666666666667,71.9375
210002,College_1,2,3,42,100,88,48,67,69,69.0,71.9375
210002,College_1,2,4,46,79,83,86,71,85,75.0,71.9375
210002,College_1,2,5,83,56,60,61,84,55,66.5,71.9375
210002,College_1,2,6,96,71,84,48,76,47,70.33333333333333,71.9375
210002,College_1,2,7,68,64,69,62,85,66,69.0,71.9375
210002,College_1,2,8,73,79,90,76,70,64,75.33333333333333,71.9375
210003,College_1,2,1,59,42,57,49,80,50,56.166666666666664,70.95833333333333
210003,College_1,2,2,100,75,98,52,82,88,82.5,70.95833333333333
210003,College_1,2,3,86,86,76,77,46,84,75.83333333333333,70.95833333333333
210003,College_1,2,4,66,99,67,82,82,89,80.83333333333333,70.95833333333333
210003,College_1,2,5,71,80,47,87,81,42,68.0,70.95833333333333
210003,College_1,2,6,58,83,74,91,60,50,69.33333333333333,70.95833333333333
210003,College_1,2,7,56,73,53,75,95,62,69.0,70.95833333333333
210003,College_1,2,8,43,49,95,87,51,71,66.0,70.95833333333333
210004,College_1,2,1,71,57,48,61,95,87,69.83333333333333,67.02083333333333
210004,College_1,2,2,85,43,40,59,48,85,60.0,67.02083333333333
210004,College_1,2,3,50,81,64,43,49,47,55.666666666666664,67.02083333333333
210004,College_1,2,4,51,93,43,81,43,86,66.16666666666667,67.02083333333333
210004,College_1,2,5,88,43,40,100,97,57,70.83333333333333,67.02083333333333
210004,College_1,2,6,53,59,58,55,94,98,69.5,67.02083333333333
210004,College_1,2,7,73,80,76,81,42,98,75.0,67.02083333333333
210004,College_1,2,8,90,98,52,76,43,56,69.16666666666667,67.02083333333333
210005,College_1,2,1,40,89,46,90,51,57,62.166666666666664,67.02083333333333
210005,College_1,2,2,47,78,40,59,44,49,52.833333333333336,67.02083333333333
210005,College_1,2,3,65,50,63,50,68,86,63.666666666666664,67.02083333333333
